
#  x                    y
   127.501480       132.330734    
   127.651482       132.382172    
   127.801483       132.433365    
   127.951492       132.484314    
   128.101486       132.535004    
   128.251495       132.585449    
   128.401505       132.635666    
   128.551498       132.685623    
   128.701508       132.735352    
   128.851517       132.784821    
   129.001511       132.834045    
   129.151520       132.883026    
   129.301514       132.931778    
   129.451523       132.980255    
   129.601532       133.028503    
   129.751526       133.076538    
   129.901535       133.124283    
   130.051544       133.171799    
   130.201538       133.219055    
   130.351547       133.266083    
   130.501541       133.312866    
   130.651550       133.359390    
   130.801559       133.405701    
   130.951553       133.451736    
   131.101562       133.497528    
   131.251572       133.543091    
   131.401566       133.588394    
   131.551575       133.633453    
   131.701569       133.678268    
   131.851578       133.722855    
   132.001587       133.767181    
   132.151581       133.811264    
   132.301590       133.855103    
   132.451599       133.898682    
   132.601593       133.942047    
   132.751602       133.985138    
   132.901596       134.028015    
   133.051605       134.070618    
   133.201614       134.112976    
   133.351608       134.155106    
   133.501617       134.196991    
   133.651627       134.238617    
   133.801620       134.279999    
   133.951630       134.321167    
   134.101624       134.362061    
   134.251633       134.402710    
   134.401642       134.443115    
   134.551636       134.483276    
   134.701645       134.523193    
   134.851654       134.562866    
   135.001648       134.602295    
   135.151657       134.641479    
   135.301651       134.680420    
   135.451660       134.719116    
   135.601669       134.757553    
   135.751663       134.795761    
   135.901672       134.833710    
   136.051682       134.871429    
   136.201675       134.908905    
   136.351685       134.946136    
   136.501678       134.983093    
   136.651688       135.019836    
   136.801697       135.056320    
   136.951691       135.092560    
   137.101700       135.128571    
   137.251709       135.164322    
   137.401703       135.199829    
   137.551712       135.235077    
   137.701706       135.270111    
   137.851715       135.304871    
   138.001724       135.339401    
   138.151718       135.373688    
   138.301727       135.407745    
   138.451736       135.441528    
   138.601730       135.475067    
   138.751740       135.508377    
   138.901733       135.541428    
   139.051743       135.574249    
   139.201752       135.606812    
   139.351746       135.639130    
   139.501755       135.671219    
   139.651764       135.703033    
   139.801758       135.734634    
   139.951767       135.765976    
   140.101761       135.797058    
   140.251770       135.827942    
   140.401779       135.858551    
   140.551773       135.888901    
   140.701782       135.919022    
   140.851791       135.948883    
   141.001785       135.978516    
   141.151794       136.007904    
   141.301788       136.037048    
   141.451797       136.065933    
   141.601807       136.094574    
   141.751801       136.122986    
   141.901810       136.151138    
   142.051819       136.179047    
   142.201813       136.206711    
   142.351822       136.234146    
   142.501816       136.261322    
   142.651825       136.288254    
   142.801834       136.314941    
   142.951828       136.341385    
   143.101837       136.367584    
   143.251846       136.393524    
   143.401840       136.419250    
   143.551849       136.444702    
   143.701843       136.469925    
   143.851852       136.494904    
   144.001862       136.519623    
   144.151855       136.544098    
   144.301865       136.568344    
   144.451874       136.592346    
   144.601868       136.616089    
   144.751877       136.639587    
   144.901871       136.662842    
   145.051880       136.685852    
   145.201889       136.708618    
